fiscalyear,school,from_full,to_full,total_trips,total_emissions,from_lat,from_lng,to_lat,to_lng
FY2024-25,170,"Lima, Pe","Houston, Texas, United States",2,1111.999897,-12.0621065,-77.0365256,29.7589382,-95.3676974
FY2024-25,170,"Lima, Pe","Iquitos, Pe",2,243.8059116,-12.0621065,-77.0365256,-3.749365,-73.2444145
FY2024-25,170,"Lima, Pe","Juliaca, Pe",6,612.0503604,-12.0621065,-77.0365256,-15.4932314,-70.1356177
FY2024-25,170,"Lima, Pe","Miami, Florida, United States",6,2779.822841,-12.0621065,-77.0365256,25.7741728,-80.19362
FY2024-25,170,"Lima, Pe","Rio De Janeiro, Brazil",1,414.8329236,-12.0621065,-77.0365256,-22.9110137,-43.2093727
FY2024-25,170,"Lisbon, Portugal","Berlin, Germany",6,1517.810868,38.7077507,-9.1365919,52.510885,13.3989367
FY2024-25,170,"Lisbon, Portugal","Boston, Massachusetts, United States",1,562.8990886,38.7077507,-9.1365919,42.3554334,-71.060511
FY2024-25,170,"Lisbon, Portugal","Florence, Italy",2,391.6588882,38.7077507,-9.1365919,43.7697955,11.2556404
FY2024-25,170,"Lisbon, Portugal","Geneva, Ch",2,362.0030175,38.7077507,-9.1365919,46.2017559,6.1466014
FY2024-25,170,"Lisbon, Portugal","London, Gb",4,757.5537284,38.7077507,-9.1365919,51.5074456,-0.1277653
FY2024-25,170,"Lisbon, Portugal","Madrid, Es",3,186.0726717,38.7077507,-9.1365919,40.4167047,-3.7035825
FY2024-25,170,"Lisbon, Portugal","Malaga, Es",3,209.8726646,38.7077507,-9.1365919,36.7213028,-4.4216366
FY2024-25,170,"Lisbon, Portugal","Munich, Germany",1,217.7651723,38.7077507,-9.1365919,48.1371079,11.5753822
FY2024-25,170,"Lisbon, Portugal","Philadelphia, Pennsylvania, United States",1,609.6009615,38.7077507,-9.1365919,39.9527237,-75.1635262
FY2024-25,170,"Lisbon, Portugal","Washington, District Of Columbia, United States",15,9499.585499,38.7077507,-9.1365919,38.8950368,-77.0365427
FY2024-25,170,"London, Gb","Amsterdam, Nl",2,101.6908787,51.5074456,-0.1277653,52.3730796,4.8924534
FY2024-25,170,"London, Gb","Atlanta, Georgia, United States",4,2969.814551,51.5074456,-0.1277653,33.7489924,-84.3902644
FY2024-25,170,"London, Gb","Austin, Texas, United States",1,866.8150642,51.5074456,-0.1277653,30.2711286,-97.7436995
FY2024-25,170,"London, Gb","Baltimore, Maryland, United States",39,24988.68619,51.5074456,-0.1277653,39.2908816,-76.610759
FY2024-25,170,"London, Gb","Basel/Mulhouse, Ch",2,173.9798985,51.5074456,-0.1277653,,
FY2024-25,170,"London, Gb","Belfast, Gb",1,63.77962647,51.5074456,-0.1277653,54.596391,-5.9301829
FY2024-25,170,"London, Gb","Bologna, Italy",1,141.0173393,51.5074456,-0.1277653,44.4938203,11.3426327
FY2024-25,170,"London, Gb","Boston, Massachusetts, United States",3,1726.3771860000002,51.5074456,-0.1277653,42.3554334,-71.060511
FY2024-25,170,"London, Gb","Brussels, Be",1,52.16766119,51.5074456,-0.1277653,50.8465573,4.351697
FY2024-25,170,"London, Gb","Chania, Gr",1,289.7638929,51.5074456,-0.1277653,35.5120831,24.0191544
FY2024-25,170,"London, Gb","Chicago, Illinois, United States",4,2786.54508,51.5074456,-0.1277653,41.8755616,-87.6244212
FY2024-25,170,"London, Gb","Duesseldorf, Germany",1,60.6589108,51.5074456,-0.1277653,51.2254018,6.7763137
FY2024-25,170,"London, Gb","Edinburgh, Gb",2,128.7295213,51.5074456,-0.1277653,55.9533456,-3.1883749
FY2024-25,170,"London, Gb","Geneva, Ch",3,273.84279986999996,51.5074456,-0.1277653,46.2017559,6.1466014
FY2024-25,170,"London, Gb","Hamburg, Germany",1,90.11066491,51.5074456,-0.1277653,53.550341,10.000654
FY2024-25,170,"London, Gb","Istanbul, Tr",2,540.6095584,51.5074456,-0.1277653,41.006381,28.9758715
FY2024-25,170,"London, Gb","Lisbon, Portugal",1,189.3884321,51.5074456,-0.1277653,38.7077507,-9.1365919
FY2024-25,170,"London, Gb","Madrid, Es",1,150.574531,51.5074456,-0.1277653,40.4167047,-3.7035825
FY2024-25,170,"London, Gb","Mumbai, In",4,3168.651312,51.5074456,-0.1277653,19.054999,72.8692035
FY2024-25,170,"London, Gb","Munich, Germany",1,113.9061219,51.5074456,-0.1277653,48.1371079,11.5753822
FY2024-25,170,"London, Gb","New York, New York, United States",7,4258.53858,51.5074456,-0.1277653,40.7127281,-74.0060152
FY2024-25,170,"London, Gb","Newark, New Jersey, United States",2,1221.678537,51.5074456,-0.1277653,40.735657,-74.1723667
FY2024-25,170,"London, Gb","Prague, Cz",2,252.7779691,51.5074456,-0.1277653,50.0596288,14.446459273258009
FY2024-25,170,"London, Gb","Reykjavik, Is",1,208.0356154,51.5074456,-0.1277653,64.145981,-21.9422367
FY2024-25,170,"London, Gb","Rome, Italy",1,174.7600774,51.5074456,-0.1277653,41.8933203,12.4829321
FY2024-25,170,"London, Gb","San Diego, California, United States",3,2901.884554,51.5074456,-0.1277653,32.7174202,-117.162772
FY2024-25,170,"London, Gb","Singapore, Sg",1,1195.320283,51.5074456,-0.1277653,1.2899175,103.8519072
FY2024-25,170,"London, Gb","Stockholm, Se",3,530.7167083,51.5074456,-0.1277653,59.3251172,18.0710935
FY2024-25,170,"London, Gb","Toulouse, France",1,106.8845116,51.5074456,-0.1277653,43.6044622,1.4442469
FY2024-25,170,"London, Gb","Venice, Italy",1,139.4569814,51.5074456,-0.1277653,45.4371908,12.3345898
FY2024-25,170,"London, Gb","Washington, District Of Columbia, United States",23,14907.803895710002,51.5074456,-0.1277653,38.8950368,-77.0365427
FY2024-25,170,"London, Gb","Zurich, Ch",3,286.1306178,51.5074456,-0.1277653,47.3744489,8.5410422
FY2024-25,170,"Long Beach, California, United States","Albuquerque, New Mexico, United States",1,129.1196108,33.7690164,-118.191604,35.0841034,-106.650985
FY2024-25,170,"Los Angeles, California, United States","Atlanta, Georgia, United States",2,686.37601,34.0536909,-118.242766,33.7489924,-84.3902644
FY2024-25,170,"Los Angeles, California, United States","Baltimore, Maryland, United States",61,25056.61619,34.0536909,-118.242766,39.2908816,-76.610759
FY2024-25,170,"Los Angeles, California, United States","Charlotte, North Carolina, United States",2,749.3527779,34.0536909,-118.242766,35.2272086,-80.8430827
FY2024-25,170,"Los Angeles, California, United States","Chicago, Illinois, United States",6,1850.031008,34.0536909,-118.242766,41.8755616,-87.6244212
FY2024-25,170,"Los Angeles, California, United States","Dallas, Texas, United States",1,219.7110836,34.0536909,-118.242766,32.7762719,-96.7968559
FY2024-25,170,"Los Angeles, California, United States","Denver, Colorado, United States",3,486.0514653,34.0536909,-118.242766,39.7392364,-104.984862
FY2024-25,170,"Los Angeles, California, United States","Detroit, Michigan, United States",1,349.0257391,34.0536909,-118.242766,42.3315509,-83.0466403
FY2024-25,170,"Los Angeles, California, United States","Hong Kong, Hk",2,2562.234569,34.0536909,-118.242766,22.2793278,114.1628131
FY2024-25,170,"Los Angeles, California, United States","Honolulu, Hawaii, United States",2,902.1952709,34.0536909,-118.242766,21.304547,-157.855676
FY2024-25,170,"Los Angeles, California, United States","Houston, Texas, United States",6,1471.108995,34.0536909,-118.242766,29.7589382,-95.3676974
FY2024-25,170,"Los Angeles, California, United States","Kahului, Hawaii, United States",1,438.7145631,34.0536909,-118.242766,20.8894101,-156.4727118
FY2024-25,170,"Los Angeles, California, United States","Lihue, Hawaii, United States",2,923.0695928,34.0536909,-118.242766,21.9769622,-159.3687721
FY2024-25,170,"Los Angeles, California, United States","Madrid, Es",1,1030.802322,34.0536909,-118.242766,40.4167047,-3.7035825
FY2024-25,170,"Los Angeles, California, United States","Newark, New Jersey, United States",1,432.876829,34.0536909,-118.242766,40.735657,-74.1723667
FY2024-25,170,"Los Angeles, California, United States","San Francisco, California, United States",7,460.1105163,34.0536909,-118.242766,37.7792588,-122.4193286
FY2024-25,170,"Los Angeles, California, United States","Sydney, Au",1,1324.81184,34.0536909,-118.242766,-33.8698439,151.2082848
FY2024-25,170,"Los Angeles, California, United States","Tampa, Florida, United States",1,380.6910241,34.0536909,-118.242766,27.9477595,-82.458444
FY2024-25,170,"Los Angeles, California, United States","Washington, District Of Columbia, United States",16,6472.455014,34.0536909,-118.242766,38.8950368,-77.0365427
FY2024-25,170,"Louisville, Kentucky, United States","Atlanta, Georgia, United States",1,62.60935809,38.2542376,-85.759407,33.7489924,-84.3902644
FY2024-25,170,"Louisville, Kentucky, United States","Baltimore, Maryland, United States",1,96.15705152,38.2542376,-85.759407,39.2908816,-76.610759
FY2024-25,170,"Lyon, France","Frankfurt, Germany",3,197.7753555,45.7578137,4.8320114,50.1106444,8.6820917
FY2024-25,170,"Lyon, France","London, Gb",1,91.67102275,45.7578137,4.8320114,51.5074456,-0.1277653
FY2024-25,170,"Madison, Wisconsin, United States","Atlanta, Georgia, United States",9,1241.0696122200002,43.074761,-89.3837613,33.7489924,-84.3902644
FY2024-25,170,"Madison, Wisconsin, United States","Charlotte, North Carolina, United States",1,137.8966236,43.074761,-89.3837613,35.2272086,-80.8430827
FY2024-25,170,"Madison, Wisconsin, United States","Chicago, Illinois, United States",3,77.89088583,43.074761,-89.3837613,41.8755616,-87.6244212
FY2024-25,170,"Madison, Wisconsin, United States","Denver, Colorado, United States",1,160.5218122,43.074761,-89.3837613,39.7392364,-104.984862
FY2024-25,170,"Madison, Wisconsin, United States","Detroit, Michigan, United States",1,74.52523027,43.074761,-89.3837613,42.3315509,-83.0466403
FY2024-25,170,"Madison, Wisconsin, United States","Philadelphia, Pennsylvania, United States",1,148.429039,43.074761,-89.3837613,39.9527237,-75.1635262
FY2024-25,170,"Madrid, Es","Florence, Italy",1,153.6952467,40.4167047,-3.7035825,43.7697955,11.2556404
FY2024-25,170,"Madrid, Es","Hamburg, Germany",1,195.298741,40.4167047,-3.7035825,53.550341,10.000654
FY2024-25,170,"Madrid, Es","Istanbul, Tr",3,890.5198027,40.4167047,-3.7035825,41.006381,28.9758715
FY2024-25,170,"Madrid, Es","London, Gb",1,150.574531,40.4167047,-3.7035825,51.5074456,-0.1277653
FY2024-25,170,"Madrid, Es","Marrakech, Ma",3,387.3588323,40.4167047,-3.7035825,31.6258257,-7.9891608
FY2024-25,170,"Madrid, Es","Newark, New Jersey, United States",3,1907.346943,40.4167047,-3.7035825,40.735657,-74.1723667
FY2024-25,170,"Madrid, Es","Philadelphia, Pennsylvania, United States",2,1298.099784,40.4167047,-3.7035825,39.9527237,-75.1635262
FY2024-25,170,"Madrid, Es","Washington, District Of Columbia, United States",5,3363.773152,40.4167047,-3.7035825,38.8950368,-77.0365427
FY2024-25,170,"Malaga, Es","Lisbon, Portugal",3,209.8726646,36.7213028,-4.4216366,38.7077507,-9.1365919
FY2024-25,170,"Malta, Mt","Zurich, Ch",3,501.4599989,35.8885993,14.4476911,47.3744489,8.5410422
FY2024-25,170,"Manchester, New Hampshire, United States","Baltimore, Maryland, United States",6,440.0209092,42.9956397,-71.4547891,39.2908816,-76.610759
FY2024-25,170,"Manchester, New Hampshire, United States","Washington, District Of Columbia, United States",3,236.9793461,42.9956397,-71.4547891,38.8950368,-77.0365427
FY2024-25,170,"Mangalore, In","Pune, In",1,76.6525786,12.8698101,74.8430082,18.5213738,73.8545071
FY2024-25,170,"Marrakech, Ma","Istanbul, Tr",1,376.9761024,31.6258257,-7.9891608,41.006381,28.9758715
FY2024-25,170,"Marrakech, Ma","Lisbon, Portugal",3,291.3968255,31.6258257,-7.9891608,38.7077507,-9.1365919
FY2024-25,170,"Melbourne, Florida, United States","Atlanta, Georgia, United States",1,86.20977033,28.0785034,-80.6077908,33.7489924,-84.3902644
FY2024-25,170,"Memphis, Tennessee, United States","Atlanta, Georgia, United States",3,193.094282,35.1460249,-90.0517638,33.7489924,-84.3902644
FY2024-25,170,"Memphis, Tennessee, United States","Houston, Texas, United States",1,94.40164896,35.1460249,-90.0517638,29.7589382,-95.3676974
FY2024-25,170,"Mendoza, Ar","Buenos Aires, Ar",2,236.7843013,-34.78709305,-68.43818677,-34.6083696,-58.4440583
FY2024-25,170,"Merida, Mx","Miami, Florida, United States",7,929.7782243,20.9670759,-89.6237402,25.7741728,-80.19362
FY2024-25,170,"Mexico City, Mx","Atlanta, Georgia, United States",2,470.5567491,19.3207722,-99.15146775,33.7489924,-84.3902644
FY2024-25,170,"Mexico City, Mx","Dallas, Texas, United States",4,731.0276452,19.3207722,-99.15146775,32.7762719,-96.7968559
FY2024-25,170,"Mexico City, Mx","Merida, Mx",5,602.6882134,19.3207722,-99.15146775,20.9670759,-89.6237402
FY2024-25,170,"Mexico City, Mx","Veracruz, Mx",2,90.87270014,19.3207722,-99.15146775,19.333333,-96.666667
FY2024-25,170,"Mexico City, Mx","Washington, District Of Columbia, United States",1,329.7435265,19.3207722,-99.15146775,38.8950368,-77.0365427
FY2024-25,170,"Miami, Florida, United States","Atlanta, Georgia, United States",2,232.1032278,25.7741728,-80.19362,33.7489924,-84.3902644
FY2024-25,170,"Miami, Florida, United States","Baltimore, Maryland, United States",32,5910.635475,25.7741728,-80.19362,39.2908816,-76.610759
FY2024-25,170,"Miami, Florida, United States","Belize City, Bz",1,149.5993073,25.7741728,-80.19362,17.5002768,-88.1988737
FY2024-25,170,"Miami, Florida, United States","Boston, Massachusetts, United States",1,222.7184012,25.7741728,-80.19362,42.3554334,-71.060511
FY2024-25,170,"Miami, Florida, United States","Buenos Aires, Ar",1,781.9025681,25.7741728,-80.19362,-34.6083696,-58.4440583
FY2024-25,170,"Miami, Florida, United States","Cancun, Mx",1,103.3737065,25.7741728,-80.19362,21.1527467,-86.8425761
FY2024-25,170,"Miami, Florida, United States","Cartagena, Co",5,976.493705,25.7741728,-80.19362,10.4265566,-75.5441671
FY2024-25,170,"Miami, Florida, United States","Charlotte, North Carolina, United States",2,253.9482375,25.7741728,-80.19362,35.2272086,-80.8430827
FY2024-25,170,"Miami, Florida, United States","Lima, Pe",6,2779.822841,25.7741728,-80.19362,-12.0621065,-77.0365256
FY2024-25,170,"Miami, Florida, United States","Merida, Mx",2,265.6509212,25.7741728,-80.19362,20.9670759,-89.6237402
FY2024-25,170,"Miami, Florida, United States","Phoenix, Arizona, United States",1,347.9643329,25.7741728,-80.19362,33.4484367,-112.074141
FY2024-25,170,"Miami, Florida, United States","Washington, District Of Columbia, United States",12,2155.634348,25.7741728,-80.19362,38.8950368,-77.0365427
FY2024-25,170,"Milan, Italy","Chicago, Illinois, United States",1,797.292958,45.4641943,9.1896346,41.8755616,-87.6244212
FY2024-25,170,"Milan, Italy","New York, New York, United States",1,704.2430144,45.4641943,9.1896346,40.7127281,-74.0060152
FY2024-25,170,"Milan, Italy","Newark, New Jersey, United States",3,2120.68959,45.4641943,9.1896346,40.735657,-74.1723667
FY2024-25,170,"Milan, Italy","Zurich, Ch",1,30.29090005,45.4641943,9.1896346,47.3744489,8.5410422
FY2024-25,170,"Milwaukee, Wisconsin, United States","Atlanta, Georgia, United States",1,130.4849239,43.0386475,-87.9090751,33.7489924,-84.3902644
FY2024-25,170,"Milwaukee, Wisconsin, United States","Baltimore, Maryland, United States",7,872.4350739299999,43.0386475,-87.9090751,39.2908816,-76.610759
FY2024-25,170,"Milwaukee, Wisconsin, United States","Orlando, Florida, United States",1,188.7534028,43.0386475,-87.9090751,28.5421109,-81.3790304
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","Amsterdam, Nl",1,734.1392891,44.878019050000006,-93.22092805,52.3730796,4.8924534
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","Baltimore, Maryland, United States",21,3821.51138,44.878019050000006,-93.22092805,39.2908816,-76.610759
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","Chicago, Illinois, United States",3,197.5803107,44.878019050000006,-93.22092805,41.8755616,-87.6244212
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","Duluth, Minnesota, United States",2,69.23634296,44.878019050000006,-93.22092805,46.7729322,-92.1251218
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","Honolulu, Hawaii, United States",2,1402.117592,44.878019050000006,-93.22092805,21.304547,-157.855676
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","Los Angeles, California, United States",1,271.0123833,44.878019050000006,-93.22092805,34.0536909,-118.242766
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","Nashville, Tennessee, United States",2,270.7220842,44.878019050000006,-93.22092805,36.1622767,-86.7742984
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","Philadelphia, Pennsylvania, United States",2,381.117401,44.878019050000006,-93.22092805,39.9527237,-75.1635262
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","San Antonio, Texas, United States",3,582.1813013,44.878019050000006,-93.22092805,29.4246002,-98.4951405
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","Seattle, Washington, United States",6,1478.538838,44.878019050000006,-93.22092805,47.6038321,-122.330062
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","Seoul, Kr",2,2203.479273,44.878019050000006,-93.22092805,37.5666791,126.9782914
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","Tampa, Florida, United States",2,462.0654995,44.878019050000006,-93.22092805,27.9477595,-82.458444
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","Tokyo, Japan",1,1054.860863,44.878019050000006,-93.22092805,35.6768601,139.7638947
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","Vancouver, Ca",3,759.4361369,44.878019050000006,-93.22092805,49.2608724,-123.113952
FY2024-25,170,"Minneapolis/St Paul, Minnesota, United States","Washington, District Of Columbia, United States",1,181.0015088,44.878019050000006,-93.22092805,38.8950368,-77.0365427
FY2024-25,170,"Monterey/Carmel, California, United States","Dallas, Texas, United States",1,252.2608738,36.4805173,-121.7352255,32.7762719,-96.7968559
FY2024-25,170,"Monterey/Carmel, California, United States","Denver, Colorado, United States",1,186.4627612,36.4805173,-121.7352255,39.7392364,-104.984862
FY2024-25,170,"Montreal, Ca","Amsterdam, Nl",2,1208.941663,45.5031824,-73.5698065,52.3730796,4.8924534
FY2024-25,170,"Montreal, Ca","Atlanta, Georgia, United States",1,193.6794162,45.5031824,-73.5698065,33.7489924,-84.3902644
FY2024-25,170,"Montreal, Ca","Chicago, Illinois, United States",2,290.6166466,45.5031824,-73.5698065,41.8755616,-87.6244212
FY2024-25,170,"Montreal, Ca","Denver, Colorado, United States",1,284.1030598,45.5031824,-73.5698065,39.7392364,-104.984862
FY2024-25,170,"Montreal, Ca","New York, New York, United States",3,194.8496845,45.5031824,-73.5698065,40.7127281,-74.0060152
FY2024-25,170,"Montreal, Ca","Nice, France",1,673.1084325,45.5031824,-73.5698065,43.7009358,7.2683912
FY2024-25,170,"Montreal, Ca","Philadelphia, Pennsylvania, United States",1,76.6525786,45.5031824,-73.5698065,39.9527237,-75.1635262
FY2024-25,170,"Montreal, Ca","Toronto, Ca",1,61.24404499,45.5031824,-73.5698065,43.6534817,-79.3839347
FY2024-25,170,"Montreal, Ca","Washington, District Of Columbia, United States",17,1615.945582,45.5031824,-73.5698065,38.8950368,-77.0365427
FY2024-25,170,"Mumbai, In","Delhi, In",1,137.7015789,19.054999,72.8692035,28.6273928,77.1716954
FY2024-25,170,"Mumbai, In","Dubai, United Arab Emirates",2,423.1472722,19.054999,72.8692035,25.074282349999997,55.18853865430702
